Year;Month;Day;PM25max;O3max;Death;Tmean;RH;OXmax
2001;1;29;28;30;6;-15.46220118;43.02227779;24.3088235294118
2001;1;30;28;35.2;6;-8.220117976;64.9566234;25.2726550079491
2001;1;31;7;37.2;3;-10.77149953;90.00927419;21.7368839427663
2001;2;1;14;29.6;7;-10.17533375;79.118867;20.8815580286169
2001;2;2;19;25.8;8;-9.801148712;64.81103111;19.5394806571277
2001;2;3;9;26;5;-10.73090655;69.73038239;21.7627186009539
2001;2;4;27;29;5;-17.70979509;45.9033264;23.3553259141494
2001;2;5;31;33;6;-11.98587395;45.90021457;22.8243243243243
2001;2;6;18;33;6;-5.001009003;86.86064456;20.7317170111288
2001;2;7;12;28.6;3;-6.673160509;84.11295167;20.3863275039746
2001;2;8;27;27.4;8;-10.16004346;58.62798881;22.5822734499205
2001;2;9;52;30.6;3;-8.074666253;35.38515451;22.7778219395866
2001;2;10;17;34.2;2;-6.717711891;36.07029452;24.4892686804452
2001;2;11;3;36.2;2;-18.2896616;68.04546881;24.3759936406995
2001;2;12;11;35.2;4;-17.8526855;53.91715425;24.8402225755167
2001;2;13;26;34.4;4;-11.31791369;57.22082252;22.706279809221
2001;2;14;33;25.6;1;-11.04082583;55.92579145;26.216613672496
2001;2;15;21;35.2;5;-9.32559764;64.92029914;23.2476152623211
2001;2;16;23;28.4;4;-13.88567215;39.94210001;23.8763910969793
2001;2;17;34;34.8;2;-12.2093294;61.37985933;21.7058823529412
2001;2;18;26;30.8;4;-17.81465383;42.40309214;23.9173290937997
2001;2;19;30;32;2;-8.515988823;53.31839778;22.7058823529412
2001;2;20;15;31.8;5;-2.590344613;80.39589687;25.1593799682035
2001;2;21;21;37.6;8;-14.0471127;47.74817325;20.1697138314785
2001;2;22;16;29.6;1;-22.34057746;55.01510145;24.0376258611553
2001;2;23;16;30.6;3;-15.34748525;45.33113319;22.1335453100159
2001;2;24;14;33;10;-15.97081652;66.09191298;24.1748807631161
2001;2;25;19;35.4;1;-11.74736107;31.34106832;23.6955484896661
2001;2;26;9;34;3;-4.07257063;64.03658637;24.3139904610493
2001;2;27;7;35.6;1;-12.62139087;64.66793657;23.8243243243243
2001;2;28;14;34.6;6;-18.10074511;58.88101617;22.2125066242714
2001;3;1;23;33.2;5;-21.14343372;54.97914487;23.6490461049285
2001;3;2;14;34;5;-20.08762807;43.60680079;25.8191573926868
2001;3;3;35;36.2;4;-18.73944427;37.42972836;27.0151033386328
2001;3;4;27;37.4;2;-13.60586774;34.26809733;23.881160572337
2001;3;5;14;34.4;3;-9.616423471;45.50112629;28.7933227344992
2001;3;6;10;41.6;3;-2.690313567;81.93812145;28.5818759936407
2001;3;7;5;41.8;4;-5.858584291;65.23592804;31.8402225755167
2001;3;8;30;38.6;6;-6.72485253;38.43899343;29.6748807631161
2001;3;9;9;40.8;8;-4.134663148;62.26436544;32.0870429252782
2001;3;10;13;46.8;9;-4.035470351;56.2450911;26.1283783783784
2001;3;11;15;38.4;5;-5.1840267;69.01179231;24.2881558028617
2001;3;12;13;36;3;-10.9290593;55.99987644;26.1748807631161
2001;3;13;11;36.6;9;-8.086619062;75.07761548;24.8656597774245
2001;3;14;14;34.8;8;-3.536867432;78.13654468;26.4634340222576
2001;3;15;7;38;8;-3.685967091;83.34468314;24.8036565977742
2001;3;16;11;35.8;5;-6.241695126;69.55554444;21.8243243243243
2001;3;17;15;33.2;4;-5.834212977;47.26113089;23.1490461049285
2001;3;18;21;33.4;4;-3.634663148;64.29086193;24.5977742448331
2001;3;19;18;34.8;3;1.012030425;68.16702142;27.8759936406995
2001;3;20;24;35.8;0;-0.811471593;49.70539071;32.3449920508744
2001;3;21;26;42.2;2;-1.567991307;48.69360201;31.7556968733439
2001;3;22;12;43.4;3;-0.49340267;93.0334095;31.8722840487547
2001;3;23;9;46;3;-1.629230053;91.93098113;27.4022257551669
2001;3;24;5;35.75;1;-2.4568457;77.95553763;28.1918388977213
2001;3;25;10;41;3;-8.368519093;71.00399762;24.4789348171701
2001;3;26;15;35.4;1;-10.06799131;51.21017464;22.5254372019078
2001;3;27;8;31.8;2;-6.538419745;66.31865997;24.2933227344992
2001;3;28;7;36.2;6;-2.571406396;77.86628949;30.5870429252782
2001;3;29;27;44.2;4;-4.280425334;49.40847875;28.8449920508744
2001;3;30;13;40.8;1;-3.853694505;59.98003341;31.2778219395866
2001;3;31;9;46.6;5;-1.800760633;87.46421457;31.5818759936407
2001;4;1;14;47;3;-1.781900031;76.75855154;31.3121356650768
2001;4;2;13;43;3;-4.001707544;70.68979257;30.4996025437202
2001;4;3;13;44.2;3;-0.302312946;74.01243638;34.2058823529412
2001;4;4;19;47.8;3;0.940468799;51.62475035;34.0973767885533
2001;4;5;29;50.6;2;0.176730829;55.5539997;32.5818759936407
2001;4;6;21;47.8;2;-2.65049674;63.91255044;31.731319554849
2001;4;7;12;46.8;4;-1.315352375;54.60310183;32.1077106518283
2001;4;8;8;45.8;5;-0.152126669;84.52312915;25.7058823529412
2001;4;9;20;37.2;7;3.129618131;78.91104577;32.0922098569157
2001;4;10;14;44.8;3;3.012806582;69.41647319;32.5767090620032
2001;4;11;25;46.2;1;1.474697299;57.2443448;30.0767090620032
2001;4;12;6;43.8;7;1.268860602;76.47129875;28.9117647058824
2001;4;13;13;42.6;1;3.150108662;79.73027023;29.5508744038156
2001;4;14;4;43.8;6;-1.152902825;78.60344458;32.4065977742448
2001;4;15;7;47.4;1;-0.290437752;60.21320051;29.9789348171701
2001;4;16;10;43.4;6;2.014824589;60.58147007;35.0095389507154
2001;4;17;7;51.8;2;0.321794474;65.25410861;31.0922098569157
2001;4;18;10;46.4;3;-1.320863086;64.84221079;31.4065977742448
2001;4;19;11;46.2;5;0.564498603;63.08779219;35.0508744038156
2001;4;20;26;49.2;4;2.858584291;48.21238302;46.7464228934817
2001;4;21;26;67.4;5;7.279649177;40.70223039;27.5926073131956
2001;4;22;30;47.4;8;8.28531512;67.91364304;27.1697138314785
2001;4;23;7;38.4;2;4.451024527;58.07784502;28.93759936407
2001;4;24;30;43.2;4;10.34104315;50.50064457;33.525039745628
2001;4;25;16;50;1;3.341586464;64.15215413;37.1796502384738
2001;4;26;22;53.4;1;4.982458864;42.63744392;32.7829888712242
2001;4;27;12;47;3;6.764669357;65.04840577;30.8652623211447
2001;4;28;5;46.8;5;1.923393356;64.41274398;32.1848171701113
2001;4;29;9;48.4;7;3.187985098;43.48921972;28.6748807631161
2001;4;30;19;38.6;5;7.969108972;62.95558073;46.2774244833068
2001;5;1;45;65.8;4;14.76660975;36.19783368;53.8596979332274
2001;5;2;46;78.2;6;16.54082583;37.44511997;50.0504769475358
2001;5;3;34;72.8;1;16.84430301;42.05832047;25.0047694753577
2001;5;4;17;38.4;5;12.74348029;75.84945727;24.9220985691574
2001;5;5;11;38;3;6.855169202;74.74199862;34.6796502384738
2001;5;6;12;49.8;3;7.22663769;42.82268535;37.6744833068363
2001;5;7;23;54.4;2;9.754734554;35.14950251;47.1331478537361
2001;5;8;24;67.2;2;12.78019249;30.76293901;40.9527027027027
2001;5;9;21;61.4;5;12.68837318;41.41507679;46.2464228934817
2001;5;10;32;69.4;3;14.91213909;39.00047143;42.1951510333863
2001;5;11;28;61.2;8;13.80145917;43.88800061;26.6335453100159
2001;5;12;16;41.2;2;11.20055883;70.73608519;32.0302066772655
2001;5;13;5;47.2;3;8.041834834;65.01536403;32.5663751987281
2001;5;14;8;46.4;2;7.318457001;49.76250679;26.6025437201908
2001;5;15;13;40.2;3;7.847097175;79.10396495;26.0870429252782
2001;5;16;6;39;2;9.630627134;82.10431551;27.2778219395866
2001;5;17;17;39.4;3;9.583359205;65.61553057;24.5667726550079
2001;5;18;8;35.6;4;9.439925489;62.81858382;29.5767090620032
2001;5;19;19;43;2;11.62271034;70.61066838;33.3600953895072
2001;5;20;23;49.2;3;12.97461968;36.16843734;36.525039745628
2001;5;21;33;53;3;14.58933561;36.41968456;32.8962639109698
2001;5;22;13;46;0;14.42812791;36.24607135;30.6852146263911
2001;5;23;46;41.8;4;14.30029494;40.33667523;30.8962639109698
2001;5;24;39;45.2;4;13.74868053;47.29895512;39.2364864864865
2001;5;25;23;53.4;4;15.17579944;35.7699786;38.308426073132
2001;5;26;29;57.8;2;15.22857808;36.46877671;27.6025437201908
2001;5;27;27;42;3;14.28880782;76.31700289;24.654213036566
2001;5;28;8;37.6;4;13.09212977;79.88775526;27.4737678855326
2001;5;29;11;39;5;12.76109904;79.92485683;11.9121621621622
2001;5;30;5;16;6;6.903058057;82.82563449;25.2674880763116
2001;5;31;8;37;4;9.065818069;60.0714288;33.8910969793323
2001;6;1;11;47.4;0;10.80976405;45.56881955;28.9220985691574
2001;6;2;9;41.4;4;10.01164235;88.41988681;23.8294912559618
2001;6;3;9;33;2;11.03841975;82.78954936;13.9689984101749
2001;6;4;4;21.4;6;12.45218876;87.18191854;13.5822734499205
2001;6;5;8;18.8;3;13.82326917;75.80056599;18.0151033386327
2001;6;6;8;25.8;5;14.41276001;73.14459075;28.9065977742448
2001;6;7;15;43.2;1;14.29975163;52.08751738;26.654213036566
2001;6;8;19;37.2;3;12.55813412;54.80400794;24.8224695283519
2001;6;9;21;35.6;4;12.66757218;49.84945682;28.6110227874934
2001;6;10;NA;43.25;3;14.77235331;61.70951425;38.9682034976153
2001;6;11;NA;58;5;15.87752251;50.71756024;33.2125066242714
2001;6;12;18;47.8;4;14.23828004;65.93682622;27.9272655007949
2001;6;13;25;44.8;5;18.16710649;51.5790736;34.0715421303657
2001;6;14;47;49.4;5;19.23137224;44.13348365;56.9988076311606
2001;6;15;33;80;4;23.58242782;51.04854294;38.2984896661367
2001;6;16;26;55.2;2;21.08561006;62.67476093;22.4841017488076
2001;6;17;22;35.4;1;20.1398634;74.56948943;24.6180445151033
2001;6;18;15;35.8;5;15.98121701;59.01422484;54.0194753577107
2001;6;19;29;78.6;3;18.41547656;49.12130088;50.3855325914149
2001;6;20;31;74.2;2;17.78011487;73.62075296;29.5612082670906
2001;6;21;26;42.8;3;14.83677429;50.78161671;21.7265500794913
2001;6;22;15;29.4;3;14.07645141;80.59475387;27.9065977742448
2001;6;23;13;43;1;16.27297423;84.84385527;22.4944356120827
2001;6;24;15;29;2;18.17719652;70.9230194;28.4117647058824
2001;6;25;22;41.75;1;19.67230674;53.28139148;46.4870164281929
2001;6;26;37;67;1;21.50077616;53.54110205;45.5866454689984
2001;6;27;40;59.8;0;23.0342285;65.73964319;24.9375993640699
2001;6;28;10;37.4;1;16.20327538;67.11900941;19.587440381558
2001;6;29;19;25.6;4;13.39591742;62.4691183;34.7209856915739
2001;6;30;44;51.4;2;18.97741385;70.03898441;26.9272655007949
2001;7;1;17;39.8;4;17.47888854;72.80629748;19.6438791732909
2001;7;2;7;28.8;0;11.75240609;62.06538869;23.8501589825119
2001;7;3;11;34.2;2;13.18682086;63.10298642;34.6951510333863
2001;7;4;15;51.2;2;17.1036945;68.41304214;28.5922098569157
2001;7;5;16;41.4;5;17.06620615;70.74494545;13.7368839427663
2001;7;6;14;20.6;5;11.80502949;73.48746647;29.7571542130366
2001;7;7;13;43.6;4;15.8893977;66.23816558;24.1903815580286
2001;7;8;17;39;0;16.07109593;84.84351678;25.1128775834658
2001;7;9;18;38.2;1;19.0530891;65.87285659;21.8863275039746
2001;7;10;17;34;3;15.93030115;73.70537786;20.0306041335453
2001;7;11;9;28;4;15.36386215;75.56070095;14.5926073131956
2001;7;12;5;20.8;3;14.59570009;85.50320226;13.3487016428193
2001;7;13;6;13.8;4;15.79556038;81.38509844;11.6974032856386
2001;7;14;9;20;4;16.82784849;73.40820104;17.5855855855856
2001;7;15;7;25.75;6;16.40251475;74.41340568;18.1955484896661
2001;7;16;7;25.25;1;16.09942564;75.59144381;16.266030736619
2001;7;17;7;23.5;2;15.12348649;79.81018529;22.4789348171701
2001;7;18;13;31.8;5;17.10082273;64.26964259;24.8036565977742
2001;7;19;23;38;2;17.92432474;52.10850267;30.9014308426073
2001;7;20;25;47.2;3;18.98540826;51.09243499;40.7774244833068
2001;7;21;25;61.8;0;19.47811239;57.9930706;37.8342607313196
2001;7;22;35;57.4;4;20.76800683;77.19270334;36.4287228404876
2001;7;23;NA;55.75;3;21.63978578;61.56799758;35.308426073132
2001;7;24;NA;48.75;8;23.39397703;74.50683656;16.6800476947536
2001;7;25;3;25.6;3;17.57660664;74.03487767;15.8553259141494
2001;7;26;3;23.4;5;11.4136914;66.71735705;15.5202702702703
2001;7;27;10;23;1;12.30922074;60.28309615;16.0357710651828
2001;7;28;14;23.8;2;14.26723067;54.97278658;21.3036565977742
2001;7;29;20;32;6;16.92393667;52.22969367;32.0508744038156
2001;7;30;21;48.2;4;18.72974232;56.12932775;36.0560413354531
2001;7;31;22;52.8;3;18.85408258;51.68347867;40.308426073132
2001;8;1;22;57.4;6;19.62868674;51.5379812;53.2722575516693
2001;8;2;39;80;3;21.49759391;58.53339193;32.1438791732909
2001;8;3;36;47.6;6;21.43394908;68.39285596;24.9531001589825
2001;8;4;14;34.8;3;18.32055262;54.2638991;30.9272655007949
2001;8;5;11;44.6;1;18.80588327;49.71585299;33.5767090620032
2001;8;6;21;48.6;3;21.45094691;68.94098953;21.8088235294118
2001;8;7;25;33.4;3;22.33188451;66.72718904;18.2162162162162
2001;8;8;24;26.2;2;17.99153989;61.98113848;47.0711446740859
2001;8;9;19;71.2;4;22.18658802;58.75648976;38.3239268680445
2001;8;10;19;60.8;4;22.14778019;70.40448173;17.6852146263911
2001;8;11;17;26.2;6;15.34500155;56.82717778;32.0508744038156
2001;8;12;23;45.8;2;17.77359516;48.85845262;36.0198728139905
2001;8;13;16;52.8;4;19.83871468;64.31563438;18.860492845787
2001;8;14;9;29.4;4;15.29330953;55.73050803;29.751987281399
2001;8;15;13;44.4;1;16.26016765;49.43603749;41.1589825119237
2001;8;16;21;60.2;4;18.08762807;52.13926001;32.1180445151033
2001;8;17;37;49.6;4;18.68782987;81.51327007;22.6335453100159
2001;8;18;12;35.4;3;18.57947842;77.43000784;19.8088235294118
2001;8;19;10;30.6;2;18.07792611;59.8605373;12.7162162162162
2001;8;20;5;18.2;2;14.46786712;83.63749178;18.2523847376789
2001;8;21;7;21.8;2;17.29687985;80.56858429;25.4427662957075
2001;8;22;22;37.6;2;19.13706923;69.48046509;22.0357710651828
2001;8;23;23;32.2;5;16.52887302;68.06906915;20.6800476947536
2001;8;24;7;28.4;1;12.36238746;65.78962498;23.7984896661367
2001;8;25;28;35.2;4;12.8626203;50.02687257;25.7933227344992
2001;8;26;27;38.4;3;13.95218876;57.77821193;26.1232114467409
2001;8;27;19;37;1;18.63287799;71.38933573;14.4586645468998
2001;8;28;23;19.8;1;15.13357653;74.1980973;16.0254372019078
2001;8;29;6;24.2;2;12.7167805;70.03912232;21.5151033386328
2001;8;30;19;30.6;1;11.85144365;54.04368707;36.95826709062
2001;8;31;46;51;3;17.53702266;68.81912965;19.5099364069952
2001;9;1;11;30.6;1;11.71600435;78.10575563;17.5202702702703
2001;9;2;9;25.4;0;10.12410742;55.14721213;25.1077106518283
2001;9;3;21;37.4;4;13.80176964;59.32417856;23.4859565447801
2001;9;4;28;38.4;1;14.97679292;74.98995346;18.2246952835188
2001;9;5;12;26.8;0;10.94466004;61.6680018;17.881160572337
2001;9;6;21;24.8;6;11.08359205;51.41357704;39.9837042925278
2001;9;7;33;58.4;7;17.00271655;56.00111091;42.9372019077901
2001;9;8;50;63.8;2;21.23393356;64.25114384;40.9372019077901
2001;9;9;51;61.8;0;23.24821484;69.53621079;33.2106518282989
2001;9;10;47;49;3;20.16182862;66.79357339;18.8294912559618
2001;9;11;12;27.6;2;13.39917727;77.32362666;18.5151033386328
2001;9;12;19;27;3;10.96126979;60.30050976;19.2472178060413
2001;9;13;11;25.8;7;11.181543;74.39105649;14.0357710651828
2001;9;14;9;20.8;2;8.01622167;61.34951814;17.5047694753577
2001;9;15;8;26;2;7.847407637;56.09931936;19.8294912559618
2001;9;16;8;29;3;13.10594536;65.3704444;24.9841017488076
2001;9;17;19;34.6;3;13.43270723;58.193805;18.7110492845787
2001;9;18;27;26.2;2;12.48595157;67.17350695;18.8914944356121
2001;9;19;17;26.6;2;10.09018938;56.68627346;14.7575516693164
2001;9;20;15;19.4;7;12.40360137;81.83229658;15.3863275039746
2001;9;21;8;22.2;3;14.92432474;85.58337751;23.283386327504
2001;9;22;21;32;3;15.38761254;80.80612898;15.6903815580286
2001;9;23;24;23.2;5;15.68472524;75.02921392;18.0822734499205
2001;9;24;20;25;1;14.85159888;66.84170907;23.0719395866455
2001;9;25;18;28.2;1;13.55984166;89.61356604;10.9018282988871
2001;9;26;6;16.2;3;11.51917106;88.54239184;16.2317170111288
2001;9;27;13;23.4;3;9.921918659;80.36807947;18.6800476947536
2001;9;28;26;26.4;5;9.022430922;68.61270838;17.3501589825119
2001;9;29;14;25.6;4;6.981915554;60.79831414;18.3553259141494
2001;9;30;13;26.2;3;8.01319466;47.20724279;18.381160572337
2001;10;1;21;26.2;3;9.906085067;49.17142404;19.4892686804452
2001;10;2;21;29;2;12.24813722;63.25765809;13.6029411764706
2001;10;3;14;18.6;7;7.410276312;78.240935;15.6391096979332
2001;10;4;29;23.6;1;11.34733002;72.58775247;17.0977742448331
2001;10;5;11;23.4;0;8.687131326;89.63796662;24.3191573926868
2001;10;6;6;36;7;6.539351133;82.98179222;14.8966613672496
2001;10;7;7;22.2;2;4.393744179;72.28785857;17.0099364069952
2001;10;8;5;24.8;5;2.745575908;71.10613818;21.3294912559618
2001;10;9;25;30.4;5;3.903678982;57.22673097;11.1856120826709
2001;10;10;46;14.8;5;7.692797268;79.27763827;29.9737678855326
2001;10;11;34;40.4;2;12.35951568;53.1684994;23.4841017488076
2001;10;12;19;33.6;4;11.92936976;70.5294791;21.3243243243243
2001;10;13;11;30.8;3;11.89327848;77.8711078;24.154213036566
2001;10;14;13;32.8;2;13.50846011;65.94758119;18.2523847376789
2001;10;15;10;27;3;11.25954672;75.97665511;21.1852146263911
2001;10;16;17;30.2;3;8.682474387;66.46184779;22.3914944356121
2001;10;17;11;32;4;6.581263583;80.53697888;17.5357710651828
2001;10;18;8;25.2;2;2.308056504;81.87140288;17.6442766295707
2001;10;19;30;22.6;7;3.664545172;58.13847092;19.5461049284579
2001;10;20;35;26.2;4;7.644675567;71.23957482;21.8139904610493
2001;10;21;19;27.2;3;7.091741695;62.36557611;17.7265500794913
2001;10;22;27;25.8;6;3.816128532;75.43159238;17.3092209856916
2001;10;23;28;22.8;1;4.184259547;61.82825888;19.7472178060413
2001;10;24;34;26.8;6;10.35447066;67.87305129;19.8398251192369
2001;10;25;23;28.8;2;8.779183483;77.32646138;15.881160572337
2001;10;26;6;24;2;4.74464452;89.70315829;15.9224960254372
2001;10;27;7;21.8;6;3.346088171;78.70855218;20.6335453100159
2001;10;28;11;30.8;6;-0.051692021;79.92183472;14.0155007949126
2001;10;29;20;20.6;5;0.774759391;73.63475067;19.6697138314785
2001;10;30;14;28.6;3;0.27693263;77.36594748;16.8608903020668
2001;10;31;16;21;1;-2.40406706;75.32421638;13.9844992050874
2001;11;1;12;18;4;3.627755355;65.48931261;19.0111287758347
2001;11;2;61;14.2;2;8.984321639;73.46170194;14.1081081081081
2001;11;3;22;20.4;5;7.336230984;77.82764982;13.077106518283
2001;11;4;22;19.2;4;3.01622167;83.47720643;14.7782193958665
2001;11;5;11;19.8;1;4.098494256;85.83413884;12.9018282988871
2001;11;6;28;17.6;5;3.419667805;72.65764125;20.9737678855326
2001;11;7;15;31.2;2;2.603151195;70.25655416;19.2058823529412
2001;11;8;12;27.6;3;-0.752871779;76.70817237;19.8346581875994
2001;11;9;7;30.2;2;-0.066361378;87.38605828;20.154213036566
2001;11;10;8;31;5;-2.510555728;87.69128749;19.5099364069952
2001;11;11;8;31.4;1;-3.473688296;77.96659547;20.1852146263911
2001;11;12;6;30.6;1;-4.24642968;76.1544204;19.664546899841
2001;11;13;22;29.2;4;-6.409965849;63.53062894;15.0775039745628
2001;11;14;31;15.8;1;0.031589568;75.69884981;10.2682829888712
2001;11;15;38;8;5;5.964840112;71.25962376;21.9686009538951
2001;11;16;29;32.2;1;2.516920211;61.33434534;20.6490461049285
2001;11;17;8;30.4;4;-3.56473145;74.21310486;15.2730524642289
2001;11;18;25;21.6;1;1.04796647;73.85554961;17.9642289348172
2001;11;19;70;15;9;5.939537411;66.7736581;18.8398251192369
2001;11;20;46;28;5;0.77336231;69.32033507;19.7213831478537
2001;11;21;16;28;6;-3.677196523;79.24020825;15.5468998410175
2001;11;22;27;12.6;2;-0.689304564;85.86562805;16.9689984101749
2001;11;23;9;22.4;3;0.251164235;86.21975493;14.8712241653418
2001;11;24;19;17.4;1;3.044085688;66.75042079;18.9534976152623
2001;11;25;20;25.2;2;8.0114095;75.64362336;16.0512718600954
2001;11;26;18;23.4;7;7.500931388;79.3669179;18.6955484896661
2001;11;27;11;27.2;3;-1.875038808;84.98102617;19.870826709062
2001;11;28;9;29;2;-4.244489289;84.48247202;22.4634340222575
2001;11;29;6;33;5;-6.169512574;80.28403769;17.6339427662957
2001;11;30;9;22.8;2;-2.056504191;77.66534152;14.1029411764706
2001;12;1;24;19;2;2.25535548;77.91834174;11.6184419713832
2001;12;2;12;17.6;2;1.462822105;84.69660543;11.3918918918919
2001;12;3;31;13.2;5;0.218953741;80.52440041;13.7575516693164
2001;12;4;16;20.2;1;1.388854393;84.62672055;13.3247217806041
2001;12;5;33;16.2;1;2.894209873;79.99693664;20.7007154213037
2001;12;6;31;28.6;3;6.520878609;66.28418778;23.4634340222576
2001;12;7;5;34;3;-0.720117976;79.14025245;20.8139904610493
2001;12;8;20;30.4;0;-4.750931388;75.19672027;18.7110492845787
2001;12;9;16;26.6;2;-4.826761875;68.60709149;16.1236089030207
2001;12;10;21;19.8;1;-2.59647625;63.35430249;15.510333863275
2001;12;11;20;21.2;2;-0.707777088;69.19356145;21.1852146263911
2001;12;12;10;29.4;2;-4.943262962;72.26419974;16.4224960254372
2001;12;13;20;22;2;0.030270102;77.01269984;18.1800476947536
2001;12;14;18;27;6;0.287333126;77.52536785;22.45826709062
2001;12;15;4;34;4;-6.093992549;81.54124207;22.8139904610493
2001;12;16;11;34;4;-7.362853151;69.94925558;18.7627186009539
2001;12;17;23;24.6;4;-7.59826141;65.31615685;21.5254372019078
2001;12;18;10;30.2;5;-3.934259547;88.14046576;19.8243243243243
2001;12;19;9;30.4;2;-3.539506364;85.35951271;19.5461049284579
2001;12;20;14;29;0;-3.85555728;88.29869736;21.1593799682035
2001;12;21;6;31.6;1;-5.592129773;80.6020598;19.4944356120827
2001;12;22;4;28;4;-8.561782055;75.05535471;17.8298887122417
2001;12;23;19;20.4;4;-8.14444272;50.05329262;17.8863275039746
2001;12;24;14;25.4;7;-2.69846321;89.35646348;13.087440381558
2001;12;25;14;17.4;3;-4.976094381;83.80349673;14.1391096979332
2001;12;26;16;18.4;5;-5.350589879;79.48416064;15.4483306836248
2001;12;27;15;20.6;9;-7.356255821;77.98602042;14.6649443561208
2001;12;28;14;19;4;-10.22819;74.85409449;16.870826709062
2001;12;29;14;23.6;2;-9.024216082;83.78706312;20.5151033386328
2001;12;30;7;30.4;4;-10.55898789;83.90474531;22.6903815580286
2001;12;31;7;31.4;1;-12.20475008;72.22728014;19.5306041335453
2002;1;1;11;29.4;4;-14.38846631;66.11670734;20.5151033386328
2002;1;2;8;29;4;-10.25007762;77.41014216;23.664546899841
2002;1;3;10;35.2;5;-10.69737659;66.88835606;23.7829888712242
2002;1;4;27;35;5;-16.75558833;57.16013511;19.9121621621622
2002;1;5;23;26.6;3;-10.35555728;50.15608916;16.3096184419714
2002;1;6;35;13;6;-3.834989134;77.01828206;23.1283783783784
2002;1;7;29;34.4;1;-9.903911829;64.42406297;18.9623741388447
2002;1;8;44;21.2;6;-12.20746663;41.82140976;15.6634870164282
2002;1;9;16;16.5;4;-4.63427507;81.7817024;10.6841547429783
2002;1;10;17;7.8;5;-1.522042844;87.66305447;19.3918918918919
2002;1;11;11;27.2;4;-2.65585222;83.31405405;20.6490461049285
2002;1;12;12;30.8;4;-7.355402049;75.99492811;19.2265500794913
