Year;Month;Day;PM25max;O3max;NO2max;Death;Tmean;Tmax;RH;OXmax
2010;11;19;14.08333333;23.84615385;21.53846154;37;0.44;3.590897629853757;77.85181218;16.7626824685648
2010;11;20;15.69230769;27.07692308;10.07692308;37;1.3;5.889939485627837;67.81926848;18.920942332707
2010;11;21;10.07692308;29.69230769;13.76923077;39;-2.72;0.7687846696923852;74.98687073;20.4072842896372
2010;11;22;25.23076923;18.35714286;24.69230769;31;0.95;4.65935451336359;73.88950283;14.4000578118225
2010;11;23;23.64285714;21.78571429;25.76923077;40;6.56;11.049420070600101;70.15003751;16.2631883220119
2010;11;24;7.857142857;32.84615385;13.38461538;29;-0.9;1.636031265758951;81.28253349;23.1636074577251
2010;11;25;15.07142857;27;33.61538462;33;-5.62;-1.6899899142713062;70.12658692;18.6895505130799
2010;11;26;15.57142857;29.57142857;23.23076923;49;-1.12;1.9785678265254665;78.07372491;21.6248012718601
2010;11;27;13.07142857;26.42857143;10.92307692;36;-2.24;0.8511094301563288;78.62010154;18.4026593438358
2010;11;28;14.78571429;27.42857143;19.15384615;37;-2.35;1.9471759959657085;69.21394255;19.2348605289782
2010;11;29;22.92857143;24.21428571;34.30769231;42;2.01;5.753530005042864;74.03254218;18.557450498627
2010;11;30;20.78571429;24.57142857;23.38461538;32;2.85;8.006555723651033;65.08246807;20.0007949125596
2010;12;1;10.64285714;32.64285714;21.84615385;43;7.54;11.97970247100353;70.75957194;23.1579708050296
2010;12;2;15.85714286;13.71428571;16.46153846;47;1.76;3.269793242561775;88.93869153;11.7937563231681
2010;12;3;19.21428571;20.64285714;20.41666667;44;0.56;3.4596570852244075;79.54477263;15.6524642289348
2010;12;4;9.5;22.42857143;11;35;-2.53;-1.1241805345436209;88.55561226;15.8481717011129
2010;12;5;8.5;25.21428571;10.08333333;34;-4.69;-3.4673474533535047;91.41634881;17.495672142731
2010;12;6;8.071428571;28.5;16.25;29;-4.4;-3.4351991931417043;94.31895415;20.2976152623211
2010;12;7;6.307692308;29.85714286;14.16666667;52;-5.35;-4.314296520423601;90.94550073;20.8590836826131
2010;12;8;8;30.57142857;16.69230769;39;-8.38;-7.169566313666162;86.24040589;21.951871657754
2010;12;9;20.61538462;28.85714286;37.38461538;38;-11.17;-8.551689359556228;79.6096602;21.0521751698222
2010;12;10;24.78571429;27.07142857;45.76923077;29;-10.98;-2.637796268280383;42.34629766;21.3327503974563
2010;12;11;40.78571429;18.64285714;28.46153846;29;-3.37;0.5611447302067575;71.82456018;15.4900997253938
2010;12;12;23.57142857;21.64285714;22.92307692;40;-0.9;3.8424104891578414;67.43464849;16.133111721347
2010;12;13;15.92857143;29.92857143;26.91666667;37;-2.12;2.2782400403429146;68.77517271;21.0802139037433
2010;12;14;11.69230769;30.57142857;24.07692308;39;-11.29;-8.876323751891075;79.93561522;21.9162162162162
2010;12;15;12.28571429;28.14285714;21.07692308;36;-13.8;-10.770171457387796;77.46240068;20.811388929036
2010;12;16;21.64285714;27.21428571;41.84615385;40;-11.51;-8.16679273827534;73.1994006;19.9024907260201
2010;12;17;32.21428571;23.92857143;37.38461538;41;-10.06;-6.093545133635905;69.09933993;19.5106229223876
2010;12;18;57.78571429;17.21428571;34.23076923;34;-7.08;-2.24357034795764;64.68249512;16.9102471455413
2010;12;19;64.64285714;23.71428571;34.76923077;40;-7.18;-3.787317196167423;74.41016795;18.0495736378089
2010;12;20;41.78571429;24.85714286;31.30769231;49;-8.07;-4.0518154311649015;69.95368361;18.3925422748952
2010;12;21;13.92857143;24;25.46153846;35;-3.84;-1.5963187090267272;83.76133033;17.9946343402226
2010;12;22;15.71428571;27.92857143;27;42;-2.69;-0.21066565809379728;82.89652091;20.6145396733632
2010;12;23;13.21428571;30.07142857;29.15384615;33;-3.48;-0.25403429147755924;76.79712439;20.6960543431132
2010;12;24;25.71428571;28.78571429;31.15384615;36;-9.19;-4.964826021180031;68.52235587;21.0212458447753
2010;12;25;42.71428571;32.78571429;32.15384615;49;-11.75;-7.166162380231972;64.84484964;23.3201329671918
2010;12;26;28.5;36.92857143;21.07692308;50;-12.13;-8.341023701462431;72.34431288;24.9947969359734
2010;12;27;11;38.71428571;15.15384615;54;-11.45;-8.200201714573877;75.69638211;25.9722503251915
2010;12;28;10.71428571;35.85714286;21.76923077;61;-8.83;-4.24054462934947;66.42169015;24.6668593727417
2010;12;29;24.28571429;25.92857143;32;39;-5.47;-0.6294755421079173;65.04190008;19.9595317242376
2010;12;30;44.21428571;23.57142857;37.69230769;44;-3.04;1.3448058497226425;68.35622054;18.537794478971
2010;12;31;39;17.42857143;32.07692308;54;0.5;4.8189611699445285;69.48801063;16.1855759502818
2011;1;1;48.92307692;14.42857143;25.07692308;58;4.07;6.559127584467978;82.92491686;13.0160427807487
2011;1;2;29.61538462;32.78571429;20.21428571;53;1.24;4.325138678769541;78.17668599;22.5906200317965
2011;1;3;10.35714286;35.07142857;16.42857143;43;-3.79;-1.52773575390822;83.03637492;24.4720455749868
2011;1;4;33.78571429;24.14285714;36.14285714;58;-6.85;-3.6343923348461926;76.09996467;18.7980922098569
2011;1;5;32.64285714;34.57142857;33.71428571;50;-6.75;-3.124180534543621;72.67779567;24.5760466348702
2011;1;6;25.78571429;28.5;37.35714286;45;-8.63;-5.176752395360565;72.67970215;21.5875126463362
2011;1;7;17.71428571;30.21428571;25.64285714;62;-7.57;-4.287191124558749;74.90280837;22.7721250662427
2011;1;8;15.78571429;31.14285714;13.42857143;51;-6.37;-3.2053706505295008;76.29465159;21.9815845257022
2011;1;9;11.42857143;33.07142857;10.64285714;44;-4.73;-2.3490922844175492;81.99441943;22.7203232644409
2011;1;10;10.71428571;30.07142857;20;46;-7.64;-5.840141200201715;84.25730215;20.8432697403286
2011;1;11;16.78571429;30.57142857;30.42857143;46;-9.09;-6.076903681290974;76.54020259;21.2342342342342
2011;1;12;10.21428571;33.28571429;13;53;-7.85;-4.603126575895108;77.40143781;23.1679915209327
2011;1;13;7.785714286;34.38461538;17.84615385;44;-7.47;-5.637165910237014;84.4081413;23.866613672496
2011;1;14;15.64285714;32.21428571;27.64285714;63;-9.44;-6.738653555219365;78.06648442;23.6938261791203
2011;1;15;22.71428571;29.78571429;32.64285714;50;-12.74;-8.045763993948563;65.22665378;22.2926603073662
2011;1;16;18.15384615;27.78571429;21;52;-13.09;-9.558875441250631;70.44629002;19.8037890832009
2011;1;17;19.46153846;27;35.92307692;48;-18.2;-12.762985375693393;50.24543517;21.2266223442694
2011;1;18;26.25;27.35714286;35.07142857;46;-10.32;-2.060514372163389;41.79567872;21.3720190779014
2011;1;19;17.76923077;30.92857143;16.64285714;46;-6.81;-5.098714069591528;86.6883577;21.8413065471889
2011;1;20;13.84615385;31.21428571;31.42857143;45;-11.25;-9.478063540090771;87.52149101;22.0277496748085
2011;1;21;23.83333333;29.42857143;27.28571429;48;-11.14;-8.034417549167927;74.661808;22.0487546369899
2011;1;22;19.5;31.35714286;17.76923077;52;-16.83;-12.954614220877458;70.0586305;22.0503444621092
2011;1;23;17.75;31.5;15.92857143;53;-21.38;-17.644730206757437;69.08798552;21.6559353471118
2011;1;24;25.83333333;26;34.21428571;39;-23.74;-17.58219868885527;39.20645312;20.609047550224
2011;1;25;47.91666667;25.5;45.21428571;48;-16.88;-12.765632879475541;68.97271571;20.5198728139905
2011;1;26;55.33333333;18.21428571;45.57142857;32;-12.82;-6.2530257186081695;51.64231968;19.1547911547912
2011;1;27;41;21.92857143;36.21428571;42;-5.78;-2.70398386283409;76.64508839;18.8097991039168
2011;1;28;38.38461538;22.5;41.21428571;48;-5.68;-1.7738275340393344;71.14624549;20.3900370959194
2011;1;29;35.23076923;26.21428571;30.57142857;47;-7.93;-5.0088250126071605;77.9968895;19.0616057233704
2011;1;30;20.69230769;30.07142857;24;38;-12.93;-8.25441250630358;63.82210618;21.610492845787
2011;1;31;15.23076923;31;33.92307692;47;-18.89;-14.598335854765507;64.18948718;22.9800549212314
2011;2;1;36;25.78571429;41.30769231;49;-15.5;-11.763237518910742;69.42863612;21.6701112877583
2011;2;2;27.38461538;32.85714286;24.85714286;42;-13.87;-10.210287443267775;72.77895818;23.3980343980344
2011;2;3;18.83333333;32.78571429;45.78571429;46;-11.91;-6.501512859304085;58.36972988;24.8416799152093
2011;2;4;26;35.42857143;35.78571429;49;-7.3;-3.237392839132627;69.55755328;26.3370429252782
2011;2;5;25.66666667;38.14285714;35.14285714;44;-3.23;2.1267019667170954;61.49270878;26.9497880233174
2011;2;6;27.5;35.35714286;31.14285714;39;-1.1;1.671961674230963;78.83311627;25.2582140964494
2011;2;7;36.75;30.85714286;35.14285714;37;-0.49;0.9351991931417045;89.9297451;22.9807896131426
2011;2;8;33.7;29.64285714;28.64285714;36;-9.98;-4.947806354009077;63.55135916;21.4060678325384
2011;2;9;16.27272727;32.92857143;34.35714286;38;-11.98;-5.265885022692889;51.76249036;24.6595124536301
2011;2;10;17.75;35.5;38.14285714;47;-13.31;-8.996343923348462;65.9776475;25.2521197668256
2011;2;11;31.61538462;36.57142857;33.5;39;-10.45;-5.340015128593041;61.83406783;27.3114732379438
2011;2;12;21.53846154;38.14285714;17.71428571;53;-7.22;-1.27773575390822;57.04596397;26.795045045045
2011;2;13;39.92307692;38.85714286;38.42857143;46;-9.67;-1.7148260211800304;45.05437287;27.3371754107048
2011;2;14;39.30769231;36;41.28571429;50;-3.62;0.5956883509833586;69.25793331;25.2074721780604
2011;2;15;15.92307692;35;37.14285714;40;-15.03;-10.711926374180534;62.19373742;24.5479115479115
2011;2;16;37.92307692;28.92857143;49.71428571;25;-10.5;-3.2893343419062027;48.93787639;23.5519583754878
2011;2;17;57.18181818;27.71428571;56.78571429;60;-0.08;5.775466464952093;59.92706173;25.5714096449391
2011;2;18;49.83333333;38.71428571;45.21428571;35;4.94;9.479954614220878;69.43425287;27.7040275569687
2011;2;19;13.08333333;36.42857143;6.285714286;47;-6.92;-3.3604387291981848;74.43517125;24.9780074191839
2011;2;20;9.769230769;33.71428571;9.071428571;55;-11.02;-7.810010085728694;73.76121997;22.6833598304187
2011;2;21;11.53846154;34.5;17.71428571;34;-12.83;-9.186459909228441;70.0208006;24.5949920508744
2011;2;22;20;33.5;39;40;-12.08;-5.415279878971256;52.58831055;24.5306041335453
2011;2;23;28.69230769;35;50.28571429;40;-10.62;-2.507690368129097;43.32871779;26.4679385267621
2011;2;24;43.58333333;28.5;55.64285714;35;-9.56;-1.9837367624810893;46.93984737;25.2645733969263
2011;2;25;39.15384615;33.71428571;40.14285714;46;-5.19;-2.3518658598083713;78.43782767;23.338102808691
2011;2;26;20.53846154;34.71428571;23.28571429;31;-11.94;-8.40632879475542;74.64936338;23.6318229994701
2011;2;27;25.46153846;40.21428571;27.28571429;46;-8.12;-2.746722138174483;60.79815582;28.1868044515103
2011;2;28;25.38461538;37.14285714;32.42857143;46;-3.42;1.2031013615733737;66.79299927;24.7572866984632
2011;3;1;15.46153846;38.35714286;33.71428571;41;-6.17;-0.43595562279374683;59.41661218;26.8608180372886
2011;3;2;18.92307692;39.14285714;20.21428571;34;-5.7;1.0138678769541098;53.50572882;27.2206966324613
2011;3;3;19.91666667;30.78571429;35.42857143;45;-15.87;-10.057236510337871;58.23527305;22.3003444621092
2011;3;4;30.25;36;36.64285714;51;-9.42;0.9074634392334846;33.88640776;27.077106518283
2011;3;5;22.75;36;21.78571429;44;1.42;5.880862329803328;69.77530828;25.414546899841
2011;3;6;14.33333333;37.5;17.14285714;50;-1.86;0.7293242561775088;82.35178123;25.5665076841547
2011;3;7;15.25;37.57142857;34.42857143;44;-7.38;-3.64952092788704;71.49089776;25.0117912029677
2011;3;8;23.90909091;31.14285714;44.92857143;42;-11.53;-4.621659102370146;51.06138321;25.4468853880619
2011;3;9;23;40.21428571;35.21428571;36;-7.68;-0.3043368633383762;48.53864542;29.3999735029147
2011;3;10;13.15384615;39.21428571;31.35714286;51;-0.07;2.8436712052445787;79.32349581;26.9917859035506
2011;3;11;21.92307692;32.42857143;39.57142857;52;3.53;5.7899646999495715;83.59308731;23.2788818229995
2011;3;12;17.28571429;36;24.64285714;42;1.79;3.5827029752899646;85.79938911;24.904213036566
2011;3;13;17;33.92857143;15.78571429;40;1.93;4.089384770549672;84.84713021;23.5606783253842
2011;3;14;20.5;35.64285714;39.07142857;47;-2.04;1.839510842158346;72.61760191;25.4446210916799
2011;3;15;29.92857143;41.5;47.46153846;30;-2.4;4.73814926878467;51.2643368;29.8514236161295
2011;3;16;26.07692308;27.5;35.61538462;32;0.39;3.783535047907211;76.25178889;20.0367105072987
2011;3;17;37.35714286;42.78571429;33.71428571;40;5.34;9.407841654059506;72.03154034;30.7427133015368
2011;3;18;21.35714286;42.07142857;19.14285714;39;5.47;9.987897125567322;69.51225583;28.922231054584
2011;3;19;18.21428571;41.92857143;26.57142857;40;-1.52;1.718608169440242;76.77374249;28.7288023317435
2011;3;20;28.14285714;41.57142857;32;37;-2.18;3.764750378214826;58.49981043;28.1669316375199
2011;3;21;17.42857143;36.21428571;28.35714286;43;0.3;2.1435955622793745;87.12031099;26.0752517223106
2011;3;22;14.15384615;38;27;31;0.56;4.346570852244074;73.11568152;26.0726020137785
2011;3;23;13.69230769;37.92857143;23.5;31;-4.89;-0.5629097327281896;68.41032361;26.3869899311076
2011;3;24;17;40.64285714;20.78571429;39;-2.9;2.0956883509833584;64.61609819;28.8440646528882
2011;3;25;9.142857143;33.71428571;16.92857143;33;-3.84;-1.2708018154311649;81.22937804;23.2237678855326
2011;3;26;9.857142857;37.85714286;7.785714286;38;-3.81;0.0335350479072113;72.116212;25.7262851086381
2011;3;27;7.642857143;41.07142857;7.214285714;48;-5.58;-1.0949319213313162;66.9074924;27.6420243773185
2011;3;28;8.846153846;42.35714286;17.85714286;43;-2.34;0.8673726676752396;77.08103056;28.9006359300477
2011;3;29;9.428571429;39;22.64285714;44;0.82;4.985375693393848;70.62086618;27.139507154213
2011;3;30;21.42857143;47.35714286;46.42857143;43;2.02;7.964321734745336;60.50020234;31.7463506287036
2011;3;31;25.46153846;45.64285714;47.21428571;46;2.51;8.507186081694403;59.43306974;32.8946740858506
2011;4;1;23.78571429;43.71428571;33;42;2.99;5.8192133131618755;80.09612842;30.8485330250036
2011;4;2;13.28571429;48.71428571;17.42857143;50;5.2;10.772440746343923;62.87589119;32.7819289878113
2011;4;3;13.28571429;47.07142857;35.78571429;33;4.7;9.55648008068583;67.41844137;31.8171701112878
2011;4;4;16.15384615;38.84615385;34.85714286;38;4.36;9.447806354009078;66.04427113;27.8706942236354
2011;4;5;17.35714286;39.38461538;15.5;40;4.65;7.52874432677761;80.47388069;27.0278219395866
2011;4;6;11.64285714;42;29.92307692;35;1.16;4.681417044881493;75.55945782;28.6292816881052
2011;4;7;18.61538462;41.57142857;38.46153846;37;1.69;8.274962178517399;56.88546496;29.4831743508214
2011;4;8;23.42857143;47.21428571;41.64285714;46;4.2;12.20398386283409;48.98344753;33.4564122946476
2011;4;9;19.35714286;48.78571429;31.57142857;42;7.99;15.182803832576903;54.3907445;33.2303921568627
2011;4;10;20.69230769;52.5;26.71428571;42;9.02;16.678139183055976;52.53447457;36.4150768415474
2011;4;11;24.53846154;45.57142857;18.71428571;47;15.5;22.589510842158347;57.87671217;32.2201907790143
2011;4;12;13;47.78571429;28;32;8.91;14.543242561775088;64.13608896;32.6970058293588
2011;4;13;14.78571429;40.83333333;28;47;5.71;8.787065052950076;79.371065;28.690249072602
2011;4;14;11.57142857;39.21428571;24.61538462;45;5.26;9.708774583963692;69.46903615;27.3877848436672
2011;4;15;11.78571429;39.64285714;15.07692308;40;-0.51;3.672087745839637;70.83729028;27.8697668256492
2011;4;16;11.21428571;40.71428571;11.85714286;38;1.94;6.396873424104892;69.20189466;28.1274509803922
2011;4;17;10;44.5;13.14285714;36;4.82;8.881996974281392;71.71479565;30.2278749337573
2011;4;18;9.846153846;36;10.64285714;39;2.94;5.171205244578921;83.1859875;24.4444886062533
2011;4;19;14.53846154;43.5;24.64285714;36;3.89;9.125567322239032;65.08578909;30.4634340222576
2011;4;20;12.76923077;39.71428571;17.21428571;45;2.17;4.144604135148764;85.87379785;27.274377318495
2011;4;21;12.57142857;37.78571429;25.42857143;33;3.35;6.835098335854766;75.42467482;25.3938791732909
2011;4;22;20.92857143;44.92857143;30.35714286;37;5.15;12.257312153303076;54.26309755;30.2725225225225
2011;4;23;13.14285714;44.71428571;13.78571429;36;7.85;13.11056480080686;65.55894693;30.1573926868045
2011;4;24;14.84615385;41.23076923;27.30769231;35;9.37;13.564044377206253;72.97471418;28.2768945416004
2011;4;25;20.14285714;45.5;31.35714286;37;9.17;16.455874936964197;54.34023685;31.1136724960254
2011;4;26;21.28571429;32.42857143;21.78571429;42;10.03;12.775970751386788;82.00627712;23.197270800212
2011;4;27;22.07692308;28.5;17.5;36;10.73;15.266641452344931;70.44910317;19.6989931107578
2011;4;28;20.38461538;47.21428571;24.61538462;43;15.59;23.098966212808875;55.65847043;32.6570747217806
2011;4;29;10.46153846;32.78571429;13.71428571;26;10.4;13.515254664649522;79.59278465;23.2126391096979
2011;4;30;19.42857143;43.42857143;31.78571429;28;10.61;17.99823499747857;54.47468437;30.1686539480657
2011;5;1;15.85714286;50.21428571;27.5;44;11.99;20.56656580937973;48.86763103;34.1865394806571
2011;5;2;16.71428571;37.78571429;20.5;43;12.86;17.151033787191125;73.29423184;26.3175675675676
2011;5;3;14.57142857;35.5;17.71428571;42;9.6;11.44351991931417;88.10859144;24.8158452570217
2011;5;4;9.285714286;28.71428571;14.28571429;44;6.9;8.12518910741301;91.71288852;20.4532326444091
2011;5;5;6.571428571;34;11.07142857;37;5.79;7.070221886031265;91.000292;23.6791202967674
2011;5;6;16.92857143;46.92857143;23.14285714;25;10.31;16.75403429147756;59.14016478;32.8834128245893
2011;5;7;22.92307692;42.35714286;20.85714286;50;11.12;16.311522945032777;66.83684463;29.4933757286698
2011;5;8;11.69230769;31.78571429;8.714285714;32;11.74;16.328164397377712;70.64284597;22.7264175940647
2011;5;9;7.846153846;37.42857143;13.92857143;37;13.29;18.757312153303076;66.14112516;26.1429517753047
2011;5;10;9.538461538;37.85714286;8.928571429;33;11.59;17.569843671205245;62.37233409;26.3078961314255
2011;5;11;12.23076923;40.5;10.42857143;35;12.66;19.595940494200708;57.56224318;28.2975622681505
2011;5;12;14.53846154;40.38461538;14.85714286;42;13.53;20.698940998487142;56.13790408;28.9966758202052
2011;5;13;18.25;57.61538462;21.28571429;36;16.7;25.41061522945033;49.99593611;40.1873343932168
2011;5;14;13.58333333;20.57142857;8.571428571;38;11.57;12.85489157841654;92.33967046;14.2876258611553
2011;5;15;8.083333333;36.71428571;7.5;36;9.94;12.769793242561775;81.16528653;24.7615262321145
2011;5;16;6.75;36;8.357142857;34;6.6;7.385779122541604;94.31909231;24.3706059000177
2011;5;17;10.25;26.35714286;9.357142857;38;8.97;12.392208774583963;78.17998497;18.1509009009009
2011;5;18;17;19.46153846;16.53846154;42;13.09;17.75844679778114;71.0401295;13.6552729199788
2011;5;19;13;25.57142857;15.08333333;33;18.53;22.85426122037317;73.40277984;19.7700534759358
2011;5;20;25;34.64285714;24.16666667;30;18.68;23.803076147251637;68.90069875;24.0877294406706
2011;5;21;15.75;34.5;20.91666667;33;18;23.060010085728695;69.09216096;24.0426362191068
2011;5;22;16.58333333;31.85714286;9.583333333;29;15.81;22.027483610690872;62.84007921;21.0568001156236
2011;5;23;12.5;32.21428571;8.75;33;19.11;23.182929904185578;75.4623451;21.8449197860963
2011;5;24;14.91666667;36.38461538;13.08333333;27;19;24.009455370650528;69.83450542;25.8882352941176
2011;5;25;15.33333333;42.38461538;23.16666667;40;13.89;19.000756429652043;68.64177239;28.6650768415474
2011;5;26;21.54545455;28.92857143;24.41666667;35;15.62;19.499495713565306;75.66678387;22.1029050440815
2011;5;27;10.16666667;28.42857143;12.08333333;21;11.1;12.28656076651538;93.0458488;19.9865587512646
2011;5;28;20.30769231;22.64285714;15.75;26;15.01;20.159606656580937;68.71309204;15.8431854314207
2011;5;29;31.5;38.07142857;27.25;30;18.38;21.478946041351488;80.73976632;25.9161728573493
2011;5;30;29.5;52.85714286;25.91666667;23;20.9;26.53517397881997;66.60176842;36.505419858361
2011;5;31;21;57.78571429;21;38;22.41;28.501512859304086;64.35281737;39.5215951245363
2011;6;1;30.30769231;57.64285714;22.46153846;33;24.06;29.757186081694403;67.19916983;39.9587970323264
2011;6;2;8.307692308;36.21428571;10.61538462;31;13.26;15.35854765506808;86.79996252;24.4607843137255
2011;6;3;12.53846154;42.35714286;16.84615385;31;15.01;21.963943519919315;58.36279687;28.7692103868574
2011;6;4;15.38461538;52.5;17.84615385;44;14.48;21.468356026222896;57.79509623;35.8428722840488
2011;6;5;21.07692308;56.57142857;17.53846154;35;17.77;23.062027231467475;67.87063139;37.4407790143084
2011;6;6;29.23076923;65.35714286;36.23076923;34;19.56;26.99394856278366;56.66285835;42.2944067061714
2011;6;7;23;59.07692308;25.23076923;30;22.13;29.38968734241049;58.58349004;40.7115190056367
2011;6;8;38.15384615;63.84615385;20.15384615;28;25.69;32.053706505295004;63.95010859;44.5463698993111
2011;6;9;24.30769231;48.69230769;20.38461538;35;23.06;28.196419566313665;70.15824211;34.0113937466879
2011;6;10;11.07692308;44.28571429;21;46;18.12;22.552697932425616;72.8489711;30.8249867514573
2011;6;11;12.38461538;27.85714286;14.53846154;38;18.07;22.37115481593545;73.71027494;18.9919183889772
2011;6;12;15.46153846;25.07142857;12.61538462;42;16.07;18.686585980837116;83.63039614;16.8536036036036
2011;6;13;10.07692308;27.35714286;9.416666667;35;13.74;15.419692385274836;88.90003143;17.7907212024859
2011;6;14;15.76923077;40.57142857;21.83333333;30;17.24;23.498487140695914;62.70164217;28.0163318398613
2011;6;15;24.69230769;63.57142857;30.69230769;36;21.02;29.201336359051943;53.42963555;44.293057763646
2011;6;16;26.41666667;48.21428571;31.38461538;37;23.2;30.800932929904185;56.75152958;34.0552464228935
2011;6;17;21.76923077;62.57142857;24.30769231;33;21.34;27.174357034795765;65.55154542;42.7766295707472
2011;6;18;27.61538462;46.92857143;14.46153846;25;21;26.787947554210792;65.88064643;31.6462639109698
2011;6;19;8.692307692;31.28571429;9.538461538;41;17.37;24.59001512859304;57.81469192;21.3105458399576
2011;6;20;14.30769231;39.71428571;25.83333333;31;18.02;25.14750378214826;58.28873595;27.2788553259142
2011;6;21;19.61538462;53;23.72727273;35;19.99;27.746343923348462;55.05200219;36.0330972683914
2011;6;22;18.33333333;44.30769231;17.92307692;37;19.94;27.00403429147756;58.74961184;30.2102905044081
2011;6;23;15.33333333;39.64285714;15.84615385;25;20.12;22.590897629853757;85.07664932;28.0586910439852
2011;6;24;7.384615385;40.28571429;8;35;17.27;18.79576399394856;90.23027134;28.3851351351351
2011;6;25;13.76923077;24.28571429;12.30769231;34;17.98;21.333711548159354;79.26243633;16.4647588765236
2011;6;26;12.76923077;20.71428571;18;29;20.45;24.38363590519415;75.94297647;15.2746422893482
2011;6;27;21.30769231;55.57142857;38.30769231;30;20.66;27.455496722138175;60.47793554;36.3455219925808
2011;6;28;22.76923077;51.35714286;28;31;22.11;28.051185073121534;65.21023609;34.6110227874934
2011;6;29;15.66666667;42.64285714;10.69230769;40;18.24;20.540847201210287;85.05345583;29.8757286698463
2011;6;30;10.76923077;19.92857143;14;28;17.26;20.29979828542612;80.84382982;14.5230524642289
2011;7;1;23.35714286;33.71428571;17.15384615;37;20.51;26.525844679778114;64.72540265;23.4419713831479
2011;7;2;36.57142857;45.07142857;18;42;22.8;29.1314926878467;63.2339374;30.4795972443031
2011;7;3;25.64285714;52.64285714;13.53846154;29;25.19;30.5369389813414;69.0260777;35.706279809221
2011;7;4;20.57142857;40.28571429;18.15384615;35;24.27;30.219364599092284;65.88786776;29.6161294984824
2011;7;5;35.53333333;38.85714286;17.92307692;39;23.51;30.08497226424609;62.3248495;26.7371007371007
2011;7;6;19.33333333;42.14285714;15.84615385;30;21.54;25.110816944024204;78.64054181;29.0673025967144
2011;7;7;12.92857143;37.14285714;26.15384615;23;19.59;24.682803832576905;69.55535685;25.6283783783784
2011;7;8;18.42857143;47.14285714;30.07692308;37;19.93;27.37884518406455;56.71847135;30.1918388977213
2011;7;9;11.73333333;37.57142857;10.15384615;24;19.94;25.776222894604135;65.4442915;26.0896926338103
2011;7;10;18.46666667;41.85714286;14.23076923;36;21.36;27.748487140695914;62.74429901;28.1781928987811
2011;7;11;36.4;62.5;22.23076923;28;25.05;30.251512859304086;69.73395636;42.3616852146264
2011;7;12;41.93333333;45;21.69230769;37;24.64;29.638804841149774;70.92834405;31.4952305246423
2011;7;13;11.86666667;30.07142857;14.23076923;29;20.23;24.770423600605145;72.36590195;20.9128245892952
2011;7;14;15.6;37.92857143;23.76923077;28;20;27.13968734241049;58.21972146;27.7898781134075
2011;7;15;21.92857143;48.30769231;30.83333333;32;20.66;28.568582955118508;54.56095969;32.4220263043793
2011;7;16;20.4;47.85714286;23.91666667;46;23.07;30.552319717599598;57.57562726;30.8625523919642
2011;7;17;29.46666667;65.14285714;13.33333333;38;24.72;31.547276853252647;61.44135909;44.5885243532302
2011;7;18;29.06666667;42.85714286;16.75;35;24.2;28.646747352496217;73.74831955;29.7923110276051
2011;7;19;19.26666667;44.57142857;22;27;22.12;27.777231467473523;66.6325183;31.4539673363203
2011;7;20;41.73333333;56.07142857;27.58333333;30;24.2;31.631114473020677;58.01359947;39.0854169677699
2011;7;21;34.35714286;55.71428571;17.41666667;33;29.24;34.94175491679274;68.28813088;39.4293973117503
2011;7;22;22.28571429;41.21428571;13.30769231;43;28;32.289460413514874;75.56636524;27.7605988341282
2011;7;23;14.5;38.64285714;7.076923077;44;26.18;32.24735249621785;65.45468401;26.9289878113408
2011;7;24;10.16666667;32;16.23076923;34;21.11;26.80824508320726;66.35119699;21.6954160042395
2011;7;25;15.76923077;31.85714286;20.30769231;41;19.53;26.37342410489158;59.67602899;21.567435082141
2011;7;26;14.5;30.14285714;14.84615385;37;21.03;25.884266263237517;70.70989077;21.2178060413355
2011;7;27;13.6;33.92857143;15.53846154;31;20.5;26.28618255168936;65.8461457;23.8793057763646
2011;7;28;18.46666667;42.5;19.5;41;22.26;29.439611699445283;58.88427467;28.7233704292528
2011;7;29;38.13333333;36.58333333;18.83333333;35;22.08;26.09606656580938;76.10786545;26.3432255785197
2011;7;30;12.73333333;30.38461538;10.30769231;26;22.03;27.940998487140696;65.26767397;20.7324757912993
2011;7;31;13.66666667;36.53846154;13.61538462;27;21.13;28.90632879475542;55.46568542;24.2347159994219
2011;8;1;20.78571429;42.91666667;20.66666667;34;24.37;30.436712052445788;65.27770028;27.4127764127764
2011;8;2;12.84615385;22.25;13.83333333;31;20.41;25.060010085728695;71.80035254;15.6126607891314
2011;8;3;16.07142857;33.23076923;11.5;35;19.44;24.828164397377712;67.77862538;22.5506576094811
2011;8;4;15.14285714;35.71428571;14.41666667;28;21.41;26.356404437720624;70.2757069;24.4866189719131
2011;8;5;21.71428571;53.92857143;29.23076923;26;22.59;29.309127584467976;61.21343802;37.4915209326974
2011;8;6;22.64285714;48.92857143;26.46153846;32;23.79;31.29740292486132;57.46115714;32.4451510333863
2011;8;7;19.21428571;47.64285714;10.15384615;26;24.89;29.453353504790723;73.07602521;32.1204292527822
2011;8;8;15.08333333;28.25;11.09090909;26;22.7;27.54967221381745;71.59153808;20.4068362480127
2011;8;9;17.25;31.23076923;14.54545455;33;20.33;26.715708522440746;62.42071112;22.1326781326781
2011;8;10;17.25;37.25;19.23076923;30;22.05;26.203227433182047;75.59446589;25.1213036565978
2011;8;11;10.38461538;22;8.714285714;38;19.28;22.347957639939487;80.87732656;15.6529845353375
